Source,Relation,Target
BIOTECH_TRIAL:NCT03337724,TARGETS_BIOMARKER,PTEN
BIOTECH_TRIAL:NCT03337724,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03337724,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT04239040,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04239040,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04239040,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04239040,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02755272,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02755272,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02755272,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02755272,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04250818,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT04250818,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05905341,USES_DRUG_TYPE,HORMONAL
BIOTECH_TRIAL:NCT05905341,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05905341,TARGETS_BIOMARKER,CDK4
BIOTECH_TRIAL:NCT05905341,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT05905341,HAS_DRUG_CLASS,Hormonal therapy
BIOTECH_TRIAL:NCT01767454,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01767454,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01767454,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06410534,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06410534,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06410534,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT06410534,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06410534,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02239900,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02239900,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02239900,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01323517,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01323517,TARGETS_BIOMARKER,MYC
BIOTECH_TRIAL:NCT01323517,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01323517,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01663415,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT01663415,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04296942,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04296942,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04296942,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02784366,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT02784366,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05174832,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05174832,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT05174832,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05174832,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT05174832,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05174832,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01896869,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01896869,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01896869,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04084951,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04084951,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04084951,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT04084951,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04084951,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02071862,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT02071862,TARGETS_BIOMARKER,EGFR
BIOTECH_TRIAL:NCT02071862,TARGETS_BIOMARKER,MYC
BIOTECH_TRIAL:NCT02071862,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02071862,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT01194271,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01194271,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01194271,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04789668,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT04789668,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT01827111,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01827111,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01827111,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06926868,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06926868,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT06926868,TARGETS_BIOMARKER,EGFR
BIOTECH_TRIAL:NCT06926868,TARGETS_BIOMARKER,HER3
BIOTECH_TRIAL:NCT06926868,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06926868,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04335669,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04335669,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04335669,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04335669,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01641406,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01641406,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01641406,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05629429,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT05629429,TARGETS_BIOMARKER,BRCA1
BIOTECH_TRIAL:NCT05629429,TARGETS_BIOMARKER,PARP
BIOTECH_TRIAL:NCT05629429,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05629429,INVOLVES_PATHWAY,DNA repair
BIOTECH_TRIAL:NCT05629429,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT03199040,USES_DRUG_TYPE,DNA
BIOTECH_TRIAL:NCT03199040,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03199040,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03101280,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03101280,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03101280,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03101280,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06965361,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT06965361,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT06965361,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06965361,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT05491083,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05491083,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05491083,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05491083,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT07005583,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT07005583,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT07005583,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT06802757,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06802757,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06802757,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06802757,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02301988,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02301988,TARGETS_BIOMARKER,AKT
BIOTECH_TRIAL:NCT02301988,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02301988,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT05888831,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05888831,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05888831,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05888831,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05968690,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT05968690,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05968690,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT05968690,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05968690,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01936961,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05929768,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT05929768,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05929768,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05929768,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01307891,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01307891,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01307891,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05191017,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT00834678,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT01451632,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01451632,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04136470,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT04136470,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03925233,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03925233,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03645928,USES_DRUG_TYPE,CELLULAR
BIOTECH_TRIAL:NCT03645928,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT06347068,USES_DRUG_TYPE,CELLULAR
BIOTECH_TRIAL:NCT06347068,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06908928,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06318507,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06318507,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06318507,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06318507,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04086758,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04086758,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04086758,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02883062,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02883062,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02883062,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02883062,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01281150,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT01281150,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT07007780,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT07007780,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT07007780,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02689427,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02689427,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06519370,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06519370,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05910710,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05910710,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05910710,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05910710,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03997123,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT05035745,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT05035745,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05035745,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT03917381,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03917381,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03917381,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03917381,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03832621,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03832621,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03832621,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT03832621,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03832621,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02605863,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT00162123,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT00162123,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT00162123,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT00986609,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT02640534,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02640534,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03844256,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03844256,TARGETS_BIOMARKER,MYC
BIOTECH_TRIAL:NCT03844256,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03844256,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03844256,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05001347,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05001347,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05001347,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05001347,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT07000396,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT07000396,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT07000396,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03232593,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03232593,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03232593,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03232593,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05128734,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT05128734,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05128734,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT04879849,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04879849,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04879849,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04879849,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03067935,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03067935,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04059003,USES_DRUG_TYPE,HORMONAL
BIOTECH_TRIAL:NCT04059003,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03071406,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03071406,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03071406,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03071406,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05358639,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT05358639,TARGETS_BIOMARKER,BRCA1
BIOTECH_TRIAL:NCT05358639,TARGETS_BIOMARKER,BRCA2
BIOTECH_TRIAL:NCT05358639,TARGETS_BIOMARKER,PARP
BIOTECH_TRIAL:NCT05358639,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05358639,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT05914961,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT05914961,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05914961,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT04468061,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04468061,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT04468061,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04468061,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04468061,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04360941,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04360941,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04360941,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01409174,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT01409174,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01409174,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02091960,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02091960,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02091960,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06318897,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06318897,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06318897,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06318897,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04152057,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04152057,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04152057,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01650194,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT01990209,USES_DRUG_TYPE,HORMONAL
BIOTECH_TRIAL:NCT01990209,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05029999,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT05029999,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04711824,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04711824,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04711824,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT04711824,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06606730,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06606730,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06606730,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06606730,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02278887,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT02278887,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02278887,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05447702,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05447702,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05447702,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06229067,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06229067,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT06229067,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06229067,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02677896,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT07017673,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT07017673,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT07017673,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05541367,USES_DRUG_TYPE,HORMONAL
BIOTECH_TRIAL:NCT05541367,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03197389,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03197389,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT03197389,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03197389,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03197389,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06649331,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04770272,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04770272,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04770272,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04770272,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT00618657,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT00618657,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT00618657,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05300412,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT05300412,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06922318,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT06922318,TARGETS_BIOMARKER,MYC
BIOTECH_TRIAL:NCT06922318,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04133948,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04133948,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04133948,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04133948,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04771871,USES_DRUG_TYPE,RNA
BIOTECH_TRIAL:NCT04771871,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04260802,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04260802,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT04260802,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04260802,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05111067,USES_DRUG_TYPE,RNA
BIOTECH_TRIAL:NCT05111067,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03325127,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT03325127,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02627430,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT02627430,TARGETS_BIOMARKER,PARP
BIOTECH_TRIAL:NCT02627430,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02627430,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT02221999,USES_DRUG_TYPE,HORMONAL
BIOTECH_TRIAL:NCT02221999,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01431196,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01431196,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01431196,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02452008,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02452008,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03829501,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03829501,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT03829501,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03829501,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03829501,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06210438,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06210438,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06210438,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04319224,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04319224,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04319224,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02215096,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02215096,TARGETS_BIOMARKER,PTEN
BIOTECH_TRIAL:NCT02215096,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02215096,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT02978443,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02978443,TARGETS_BIOMARKER,AKT
BIOTECH_TRIAL:NCT02978443,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02978443,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02978443,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT02978443,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02511847,USES_DRUG_TYPE,RNA
BIOTECH_TRIAL:NCT02511847,TARGETS_BIOMARKER,EGFR
